"customer_id";"customer_name";"stat_time";"backlog";"last_received_on";"total_received";"database_connections";"idle_database_connections";"pct_processor_time";"available_m_bytes";"pct_paging_file_usage"
30;"Chicago Water & Fire";"2017-02-13 03:37:30";2;"2017-02-13 03:37:30";22886948;11;0;0;20983;8.7924
30;"Chicago Water & Fire";"2017-02-13 03:40:31";1;"2017-02-13 03:40:31";22886963;11;0;0;21063;8.79523
31;"Super Restoration";"2017-02-13 03:42:06";1;"2017-02-13 03:42:05";10367721;1;0;4.54483;21042;8.79523
31;"Super Restoration";"2017-02-13 03:45:06";1;"2017-02-13 03:45:06";10367746;1;0;4.92362;21065;8.79844
30;"Chicago Water & Fire";"2017-02-13 03:47:03";1;"2017-02-13 03:47:02";22886992;8;0;4.54485;21148;8.79842
31;"Super Restoration";"2017-02-13 03:48:07";2;"2017-02-13 03:48:06";10367784;1;0;7.19637;21138;8.79838
30;"Chicago Water & Fire";"2017-02-13 03:50:04";1;"2017-02-13 03:50:03";22887001;7;0;1.51451;21138;8.79828
30;"Chicago Water & Fire";"2017-02-13 03:53:04";1;"2017-02-13 03:53:03";22887018;7;0;4.16606;21106;8.79824
30;"Chicago Water & Fire";"2017-02-13 03:59:04";2;"2017-02-13 03:59:04";22887038;9;0;7.57517;21710;8.79813
31;"Super Restoration";"2017-02-13 04:00:40";1;"2017-02-13 04:00:39";10367941;1;0;1.51451;21695;8.79809
31;"Super Restoration";"2017-02-13 04:03:40";2;"2017-02-13 04:03:40";10367983;1;0;9.46911;21628;8.80129
52;"Restoration Experts";"2017-02-13 04:05:37";1;"2017-02-13 04:05:37";63578;1;0;23.4844;21813;8.80126
31;"Super Restoration";"2017-02-13 04:06:19";1;"2017-02-13 04:06:19";10368018;1;0;1.13572;21800;8.80126
31;"Super Restoration";"2017-02-13 04:06:41";2;"2017-02-13 04:06:40";10368025;1;0;6.06;21802;8.80126
30;"Chicago Water & Fire";"2017-02-13 04:08:37";1;"2017-02-13 04:08:36";22887084;9;0;0;21787;8.80124
31;"Super Restoration";"2017-02-13 04:09:41";1;"2017-02-13 04:09:41";10368058;1;0;27.651;21799;8.8012
12;"C & C Complete Services";"2017-02-13 04:11:06";1;"2017-02-13 04:11:05";3938697;1;0;1.51451;21819;8.80117
31;"Super Restoration";"2017-02-13 04:12:41";1;"2017-02-13 04:12:41";10368090;1;0;0.378147;21825;8.80117
30;"Chicago Water & Fire";"2017-02-13 04:14:38";2;"2017-02-13 04:14:37";22887107;7;0;5.30241;21877;8.80117
12;"C & C Complete Services";"2017-02-13 04:20:07";1;"2017-02-13 04:20:06";3938754;1;0;4.04351;21790;8.80105
30;"Chicago Water & Fire";"2017-02-13 04:20:39";2;"2017-02-13 04:20:39";22887125;7;0;10.2267;21793;8.80105
30;"Chicago Water & Fire";"2017-02-13 04:23:07";1;"2017-02-13 04:23:07";22887128;7;0;1.8933;21825;8.80103
12;"C & C Complete Services";"2017-02-13 04:24:32";1;"2017-02-13 04:24:31";3938789;1;0;3.21366;21783;8.80096
12;"C & C Complete Services";"2017-02-13 04:25:36";1;"2017-02-13 04:25:34";3938799;1;0;1.13574;21845;8.80092
31;"Super Restoration";"2017-02-13 04:27:54";2;"2017-02-13 04:27:54";10368250;1;0;7.19639;21830;8.80086
31;"Super Restoration";"2017-02-13 04:28:15";2;"2017-02-13 04:28:14";10368255;1;0;15.9085;21821;8.80086
31;"Super Restoration";"2017-02-13 04:31:15";1;"2017-02-13 04:31:15";10368303;1;0;1.83759;21834;8.80078
12;"C & C Complete Services";"2017-02-13 04:33:54";2;"2017-02-13 04:33:54";3938856;1;0;6.06;21797;8.80068
30;"Chicago Water & Fire";"2017-02-13 04:36:12";1;"2017-02-13 04:36:12";22887224;7;0;2.57291;21822;8.80064
12;"C & C Complete Services";"2017-02-13 04:36:55";1;"2017-02-13 04:36:55";3938889;1;0;1.46995;21814;8.80064
31;"Super Restoration";"2017-02-13 04:37:27";1;"2017-02-13 04:37:25";10368400;1;0;0.756935;21800;8.80064
31;"Super Restoration";"2017-02-13 04:40:27";1;"2017-02-13 04:40:26";10368437;1;0;0.756935;21761;8.80057
30;"Chicago Water & Fire";"2017-02-13 04:40:48";5;"2017-02-13 04:40:47";22887260;11;0;11.3631;21765;8.80057
30;"Chicago Water & Fire";"2017-02-13 04:42:13";1;"2017-02-13 04:42:13";22887281;11;0;0;21711;8.8005
31;"Super Restoration";"2017-02-13 04:43:48";2;"2017-02-13 04:43:48";10368473;1;0;6.06;21697;8.8005
31;"Super Restoration";"2017-02-13 04:46:49";2;"2017-02-13 04:46:48";10368499;1;0;7.35236;21741;8.80039
31;"Super Restoration";"2017-02-13 04:49:28";2;"2017-02-13 04:49:28";10368530;1;0;0.756935;21750;8.80039
31;"Super Restoration";"2017-02-13 04:49:49";2;"2017-02-13 04:49:49";10368537;1;0;8.71152;21794;8.80039
31;"Super Restoration";"2017-02-13 04:52:50";1;"2017-02-13 04:52:49";10368566;1;0;4.41114;21809;8.80006
30;"Chicago Water & Fire";"2017-02-13 04:52:50";1;"2017-02-13 04:52:47";22887356;7;0;4.41114;21809;8.80006
12;"C & C Complete Services";"2017-02-13 04:53:32";1;"2017-02-13 04:53:31";3939004;2;0;12.8782;21789;8.80006
30;"Chicago Water & Fire";"2017-02-13 04:53:43";14;"2017-02-13 04:53:42";22887374;8;0;9.55824;21758;8.80006
30;"Chicago Water & Fire";"2017-02-13 04:54:46";2;"2017-02-13 04:54:46";22887399;8;0;3.40849;21769;8.79994
31;"Super Restoration";"2017-02-13 04:55:50";1;"2017-02-13 04:55:50";10368610;1;0;3.78728;21778;8.79991
12;"C & C Complete Services";"2017-02-13 04:56:32";1;"2017-02-13 04:56:32";3939016;2;0;8.71154;21772;8.79991
12;"C & C Complete Services";"2017-02-13 04:59:33";1;"2017-02-13 04:59:32";3939043;1;0;3.78728;21825;8.79427
31;"Super Restoration";"2017-02-13 05:01:22";2;"2017-02-13 05:01:21";10368679;1;0;18.9389;21746;8.7476
31;"Super Restoration";"2017-02-13 05:04:01";1;"2017-02-13 05:04:01";10368703;1;0;15.5298;21768;8.74737
31;"Super Restoration";"2017-02-13 05:04:22";1;"2017-02-13 05:04:22";10368705;1;0;14.3934;21769;8.74737
31;"Super Restoration";"2017-02-13 05:07:22";2;"2017-02-13 05:07:22";10368755;1;0;16.6661;21778;8.74727
31;"Super Restoration";"2017-02-13 05:07:54";1;"2017-02-13 05:07:53";10368768;1;0;17.0449;21740;8.74726
31;"Super Restoration";"2017-02-13 05:08:26";1;"2017-02-13 05:08:23";10368802;1;0;26.1359;21729;8.74714
30;"Chicago Water & Fire";"2017-02-13 05:09:19";1;"2017-02-13 05:09:18";22887461;11;0;20.454;21711;8.7471
30;"Chicago Water & Fire";"2017-02-13 05:12:19";1;"2017-02-13 05:12:19";22887475;9;0;3.78726;21914;8.74428
31;"Super Restoration";"2017-02-13 05:13:02";7;"2017-02-13 05:13:01";10368926;2;0;29.9238;21884;8.74428
31;"Super Restoration";"2017-02-13 05:13:34";1;"2017-02-13 05:13:33";10368936;2;0;1.8933;21898;8.74428
31;"Super Restoration";"2017-02-13 05:14:59";2;"2017-02-13 05:14:59";10368958;1;0;3.67585;21822;8.74428
30;"Chicago Water & Fire";"2017-02-13 05:15:20";1;"2017-02-13 05:15:20";22887484;11;0;3.40847;21818;8.74428
30;"Chicago Water & Fire";"2017-02-13 05:18:20";1;"2017-02-13 05:18:20";22887497;11;0;3.78726;21830;8.74415
31;"Super Restoration";"2017-02-13 05:19:35";1;"2017-02-13 05:19:29";10369192;1;0;12.4994;21845;8.74414
31;"Super Restoration";"2017-02-13 05:20:59";2;"2017-02-13 05:20:58";10369321;1;0;13.2347;21909;8.74403
31;"Super Restoration";"2017-02-13 05:22:03";2;"2017-02-13 05:21:59";10369394;1;0;8.71154;21838;8.74401
31;"Super Restoration";"2017-02-13 05:22:35";2;"2017-02-13 05:22:34";10369408;1;0;2.65089;21824;8.74401
31;"Super Restoration";"2017-02-13 05:22:56";2;"2017-02-13 05:22:55";10369412;1;0;12.1318;21820;8.74401
31;"Super Restoration";"2017-02-13 05:27:00";3;"2017-02-13 05:26:59";10369500;2;0;10.2267;21797;8.74378
31;"Super Restoration";"2017-02-13 05:28:57";2;"2017-02-13 05:28:57";10369537;2;0;3.02968;21812;8.74378
31;"Super Restoration";"2017-02-13 05:31:57";1;"2017-02-13 05:31:57";10369598;1;0;4.92364;21763;8.74371
12;"C & C Complete Services";"2017-02-13 05:31:57";1;"2017-02-13 05:31:57";3939277;1;0;4.92364;21763;8.74371
31;"Super Restoration";"2017-02-13 05:33:01";1;"2017-02-13 05:33:00";10369617;1;0;3.40847;21802;8.74364
30;"Chicago Water & Fire";"2017-02-13 05:34:36";3;"2017-02-13 05:34:35";22887603;9;0;23.1056;21901;8.74362
31;"Super Restoration";"2017-02-13 05:34:58";1;"2017-02-13 05:34:58";10369657;1;0;3.78728;21902;8.74358
12;"C & C Complete Services";"2017-02-13 05:34:58";2;"2017-02-13 05:34:57";3939300;1;0;3.78728;21902;8.74358
31;"Super Restoration";"2017-02-13 05:36:01";2;"2017-02-13 05:36:01";10369681;1;0;0;21892;8.74352
30;"Chicago Water & Fire";"2017-02-13 05:36:54";3;"2017-02-13 05:36:54";22887640;9;0;0.367025;21880;8.74348
12;"C & C Complete Services";"2017-02-13 05:37:58";2;"2017-02-13 05:37:58";3939320;1;0;1.51451;21888;8.74344
30;"Chicago Water & Fire";"2017-02-13 05:41:09";2;"2017-02-13 05:41:09";22887704;9;0;5.68122;21821;8.74333
31;"Super Restoration";"2017-02-13 05:44:30";1;"2017-02-13 05:44:30";10369871;1;0;12.1206;21773;8.74325
31;"Super Restoration";"2017-02-13 05:47:31";2;"2017-02-13 05:47:30";10369934;1;0;9.09033;21739;8.74317
30;"Chicago Water & Fire";"2017-02-13 05:48:13";2;"2017-02-13 05:48:12";22887814;9;0;5.30243;21744;8.74314
31;"Super Restoration";"2017-02-13 05:50:10";1;"2017-02-13 05:50:10";10370000;1;0;3.78728;21757;8.74306
31;"Super Restoration";"2017-02-13 05:50:31";2;"2017-02-13 05:50:31";10370004;1;0;4.54485;21746;8.74306
30;"Chicago Water & Fire";"2017-02-13 05:51:14";4;"2017-02-13 05:51:12";22887863;10;0;7.57516;21767;8.74306
31;"Super Restoration";"2017-02-13 05:51:35";2;"2017-02-13 05:51:34";10370031;1;0;6.81758;21746;8.74303
500002;"EMERG+NC Property Rescuers";"2017-02-13 05:53:42";1;"2017-02-13 05:53:42";13331;1;0;0.378147;21767;8.74269
30;"Chicago Water & Fire";"2017-02-13 05:54:24";6;"2017-02-13 05:54:24";22887918;10;0;10.6055;21765;8.74268
31;"Super Restoration";"2017-02-13 05:54:35";2;"2017-02-13 05:54:35";10370110;2;0;5.68122;21758;8.74267
30;"Chicago Water & Fire";"2017-02-13 05:55:28";2;"2017-02-13 05:55:28";22887925;10;0;9.46911;21775;8.74265
30;"Chicago Water & Fire";"2017-02-13 05:56:42";15;"2017-02-13 05:56:42";22887958;10;0;10.6612;21829;8.74254
30;"Chicago Water & Fire";"2017-02-13 05:57:35";6;"2017-02-13 05:57:35";22887984;9;0;10.2267;21787;8.74247
30;"Chicago Water & Fire";"2017-02-13 05:57:46";3;"2017-02-13 05:57:38";22888342;9;0;13.257;21790;8.74241
30;"Chicago Water & Fire";"2017-02-13 05:57:57";2;"2017-02-13 05:57:38";22888342;9;0;15.9085;21789;8.74235
30;"Chicago Water & Fire";"2017-02-13 05:58:07";2;"2017-02-13 05:58:06";22888551;9;0;12.8782;21782;8.74231
30;"Chicago Water & Fire";"2017-02-13 05:58:28";2;"2017-02-13 05:58:28";22888558;9;0;2.27211;21801;8.74228
30;"Chicago Water & Fire";"2017-02-13 05:59:43";2;"2017-02-13 05:59:36";22888778;9;0;12.4994;21754;8.74226
12;"C & C Complete Services";"2017-02-13 06:00:15";2;"2017-02-13 06:00:14";3939502;1;0;7.57516;21757;8.74222
30;"Chicago Water & Fire";"2017-02-13 06:01:08";3;"2017-02-13 06:01:07";22888951;9;0;12.4994;21760;8.74216
31;"Super Restoration";"2017-02-13 06:02:43";1;"2017-02-13 06:02:42";10370287;2;0;7.57516;21790;8.74212
30;"Chicago Water & Fire";"2017-02-13 06:04:08";1;"2017-02-13 06:04:06";22889107;11;0;1.13572;21739;8.74203
31;"Super Restoration";"2017-02-13 06:05:43";1;"2017-02-13 06:05:43";10370343;1;0;3.67585;21708;8.74199
31;"Super Restoration";"2017-02-13 06:06:05";2;"2017-02-13 06:06:04";10370348;1;0;33.3329;21700;8.74195
30;"Chicago Water & Fire";"2017-02-13 06:07:08";1;"2017-02-13 06:07:07";22889219;11;0;7.57516;21711;8.74195
12;"C & C Complete Services";"2017-02-13 06:07:19";1;"2017-02-13 06:07:19";3939558;1;0;2.27209;21711;8.74195
31;"Super Restoration";"2017-02-13 06:08:44";1;"2017-02-13 06:08:44";10370408;1;0;1.13572;21743;8.74188
31;"Super Restoration";"2017-02-13 06:09:05";1;"2017-02-13 06:09:04";10370410;1;0;10.6612;21774;8.74188
30;"Chicago Water & Fire";"2017-02-13 06:10:09";2;"2017-02-13 06:10:08";22889359;9;0;26.5147;21732;8.74183
12;"C & C Complete Services";"2017-02-13 06:10:19";2;"2017-02-13 06:10:19";3939589;1;0;0;21730;8.74183
30;"Chicago Water & Fire";"2017-02-13 06:11:23";12;"2017-02-13 06:11:23";22889419;10;0;10.2267;21734;8.74147
31;"Super Restoration";"2017-02-13 06:12:05";2;"2017-02-13 06:12:05";10370490;1;0;0.756954;21722;8.74143
500002;"EMERG+NC Property Rescuers";"2017-02-13 06:12:16";1;"2017-02-13 06:12:16";13335;1;0;0;21699;8.74143
31;"Super Restoration";"2017-02-13 06:12:37";1;"2017-02-13 06:12:37";10370500;1;0;2.27209;21692;8.74137
31;"Super Restoration";"2017-02-13 06:13:09";2;"2017-02-13 06:13:09";10370519;1;0;37.8784;21690;8.74133
30;"Chicago Water & Fire";"2017-02-13 06:13:09";2;"2017-02-13 06:13:08";22889504;10;0;37.8784;21690;8.74133
30;"Chicago Water & Fire";"2017-02-13 06:14:02";1;"2017-02-13 06:14:01";22889537;12;0;5.5141;21702;8.74133
12;"C & C Complete Services";"2017-02-13 06:14:23";3;"2017-02-13 06:14:23";3939622;1;0;0;21702;8.74133
31;"Super Restoration";"2017-02-13 06:16:09";2;"2017-02-13 06:16:09";10370580;1;0;11.3631;21735;8.74127
30;"Chicago Water & Fire";"2017-02-13 06:16:09";2;"2017-02-13 06:16:09";22889674;11;0;11.3631;21735;8.74127
30;"Chicago Water & Fire";"2017-02-13 06:17:02";3;"2017-02-13 06:17:02";22889707;11;0;3.02968;21706;8.74123
31;"Super Restoration";"2017-02-13 06:17:13";2;"2017-02-13 06:17:12";10370597;1;0;15.9086;21718;8.74123
31;"Super Restoration";"2017-02-13 06:19:10";1;"2017-02-13 06:19:10";10370630;1;0;12.4994;21747;8.74113
30;"Chicago Water & Fire";"2017-02-13 06:19:10";3;"2017-02-13 06:19:09";22889824;9;0;12.4994;21747;8.74113
30;"Chicago Water & Fire";"2017-02-13 06:20:03";2;"2017-02-13 06:20:03";22889854;9;0;8.33275;21786;8.74113
30;"Chicago Water & Fire";"2017-02-13 06:21:59";3;"2017-02-13 06:21:59";22889947;9;0;2.65089;21785;8.741
30;"Chicago Water & Fire";"2017-02-13 06:22:10";3;"2017-02-13 06:22:10";22889973;9;0;6.06;21753;8.741
12;"C & C Complete Services";"2017-02-13 06:22:31";1;"2017-02-13 06:22:31";3939687;1;0;0.756935;21750;8.741
31;"Super Restoration";"2017-02-13 06:24:39";2;"2017-02-13 06:24:38";10370748;1;0;10.6612;21707;8.74092
30;"Chicago Water & Fire";"2017-02-13 06:25:00";6;"2017-02-13 06:25:00";22890090;10;0;12.1206;21705;8.74088
12;"C & C Complete Services";"2017-02-13 06:25:32";2;"2017-02-13 06:25:31";3939703;1;0;33.7117;21724;8.74086
52;"Restoration Experts";"2017-02-13 06:26:35";1;"2017-02-13 06:26:35";63663;1;0;4.92364;21766;8.74078
30;"Chicago Water & Fire";"2017-02-13 06:26:56";1;"2017-02-13 06:26:55";22890189;10;0;0.378147;21738;8.74073
31;"Super Restoration";"2017-02-13 06:27:18";2;"2017-02-13 06:27:17";10370788;1;0;6.43879;21735;8.74073
30;"Chicago Water & Fire";"2017-02-13 06:28:43";1;"2017-02-13 06:28:41";22890294;10;0;13.257;21709;8.74062
30;"Chicago Water & Fire";"2017-02-13 06:29:57";2;"2017-02-13 06:29:56";22890356;10;0;3.02968;21695;8.74058
31;"Super Restoration";"2017-02-13 06:30:39";1;"2017-02-13 06:30:39";10370819;1;0;2.65089;21699;8.74057
31;"Super Restoration";"2017-02-13 06:31:11";1;"2017-02-13 06:31:10";10370825;1;0;9.8479;21752;8.74057
30;"Chicago Water & Fire";"2017-02-13 06:31:43";2;"2017-02-13 06:31:42";22890460;10;0;10.2267;21706;8.74055
31;"Super Restoration";"2017-02-13 06:33:40";2;"2017-02-13 06:33:39";10370852;1;0;2.65089;21707;8.74049
30;"Chicago Water & Fire";"2017-02-13 06:35:36";1;"2017-02-13 06:35:36";22890652;9;0;2.65089;21659;8.7403
500002;"EMERG+NC Property Rescuers";"2017-02-13 06:36:51";1;"2017-02-13 06:36:50";13348;1;0;2.65089;21681;8.74026
12;"C & C Complete Services";"2017-02-13 06:37:22";1;"2017-02-13 06:37:22";3939784;1;0;3.02968;21695;8.74026
30;"Chicago Water & Fire";"2017-02-13 06:37:44";2;"2017-02-13 06:37:43";22890760;9;0;9.8479;21694;8.74026
500002;"EMERG+NC Property Rescuers";"2017-02-13 06:39:51";1;"2017-02-13 06:39:51";13354;1;0;0;21751;8.7402
12;"C & C Complete Services";"2017-02-13 06:40:23";1;"2017-02-13 06:40:22";3939808;1;0;25.7571;21712;8.7402
30;"Chicago Water & Fire";"2017-02-13 06:40:44";2;"2017-02-13 06:40:44";22890910;11;0;11.7418;21712;8.7402
30;"Chicago Water & Fire";"2017-02-13 06:41:37";2;"2017-02-13 06:41:37";22890945;10;0;12.4995;21715;8.73969
30;"Chicago Water & Fire";"2017-02-13 06:43:44";2;"2017-02-13 06:43:44";22891064;10;0;9.09033;21745;8.73956
30;"Chicago Water & Fire";"2017-02-13 06:44:37";1;"2017-02-13 06:44:36";22891095;10;0;6.43879;21738;8.7395
31;"Super Restoration";"2017-02-13 06:45:52";2;"2017-02-13 06:45:51";10370998;1;0;6.43879;21744;8.73946
12;"C & C Complete Services";"2017-02-13 06:46:24";2;"2017-02-13 06:46:23";3939852;1;0;26.1359;21747;8.73946
30;"Chicago Water & Fire";"2017-02-13 06:47:17";2;"2017-02-13 06:47:15";22891233;9;0;14.3934;21735;8.73936
31;"Super Restoration";"2017-02-13 06:49:13";2;"2017-02-13 06:49:13";10371049;1;0;8.33275;21752;8.73918
30;"Chicago Water & Fire";"2017-02-13 06:50:17";2;"2017-02-13 06:50:16";22891383;9;0;11.7418;21749;8.73918
31;"Super Restoration";"2017-02-13 06:52:14";2;"2017-02-13 06:52:13";10371085;1;0;7.95396;21687;8.73868
30;"Chicago Water & Fire";"2017-02-13 06:53:17";1;"2017-02-13 06:53:16";22891548;10;0;7.19637;21667;8.73862
12;"C & C Complete Services";"2017-02-13 06:54:31";4;"2017-02-13 06:54:31";3939918;1;0;21.9692;21643;8.73858
31;"Super Restoration";"2017-02-13 06:54:53";2;"2017-02-13 06:54:53";10371121;1;0;0;21668;8.73858
31;"Super Restoration";"2017-02-13 06:55:14";1;"2017-02-13 06:55:14";10371123;1;0;11.3631;21672;8.73858
30;"Chicago Water & Fire";"2017-02-13 06:56:18";3;"2017-02-13 06:56:17";22891683;10;0;67.8028;21652;8.73844
30;"Chicago Water & Fire";"2017-02-13 06:57:11";2;"2017-02-13 06:57:10";22891706;9;0;5.30243;21666;8.73841
12;"C & C Complete Services";"2017-02-13 06:57:11";1;"2017-02-13 06:57:10";3939932;1;0;5.30243;21666;8.73841
30;"Chicago Water & Fire";"2017-02-13 06:59:18";2;"2017-02-13 06:59:17";22891796;9;0;10.6055;21682;8.73837
30;"Chicago Water & Fire";"2017-02-13 07:00:11";2;"2017-02-13 07:00:11";22891817;9;0;5.30241;21653;8.73833
31;"Super Restoration";"2017-02-13 07:01:47";1;"2017-02-13 07:01:45";10371209;1;0;2.27211;21648;8.73829
12;"C & C Complete Services";"2017-02-13 07:01:57";1;"2017-02-13 07:01:57";3939968;1;0;5.30243;21652;8.73829
30;"Chicago Water & Fire";"2017-02-13 07:02:18";3;"2017-02-13 07:02:18";22891931;9;0;0;21655;8.73829
12;"C & C Complete Services";"2017-02-13 07:03:01";1;"2017-02-13 07:03:00";3939975;1;0;1.89332;21659;8.73816
30;"Chicago Water & Fire";"2017-02-13 07:03:11";2;"2017-02-13 07:03:11";22891957;9;0;0.378147;21659;8.73816
31;"Super Restoration";"2017-02-13 07:07:47";2;"2017-02-13 07:07:46";10371282;1;0;3.78726;21651;8.73812
12;"C & C Complete Services";"2017-02-13 07:09:01";1;"2017-02-13 07:09:01";3940010;1;0;4.54483;21598;8.73809
31;"Super Restoration";"2017-02-13 07:10:26";1;"2017-02-13 07:10:26";10371318;1;0;1.8933;21700;8.73809
31;"Super Restoration";"2017-02-13 07:10:47";3;"2017-02-13 07:10:47";10371327;1;0;7.95394;21688;8.73809
12;"C & C Complete Services";"2017-02-13 07:12:02";1;"2017-02-13 07:12:02";3940030;1;0;0.378147;21709;8.73805
31;"Super Restoration";"2017-02-13 07:13:48";1;"2017-02-13 07:13:47";10371358;1;0;8.71154;21678;8.73788
52;"Restoration Experts";"2017-02-13 07:15:44";1;"2017-02-13 07:15:44";63673;1;0;19.3177;21715;8.73783
30;"Chicago Water & Fire";"2017-02-13 07:15:44";2;"2017-02-13 07:15:44";22892109;9;0;19.3177;21715;8.73783
12;"C & C Complete Services";"2017-02-13 07:16:06";2;"2017-02-13 07:16:05";3940063;1;0;4.54485;21731;8.73783
31;"Super Restoration";"2017-02-13 07:16:48";1;"2017-02-13 07:16:48";10371385;1;0;32.5753;21711;8.73783
30;"Chicago Water & Fire";"2017-02-13 07:18:45";1;"2017-02-13 07:18:44";22892139;9;0;3.40849;21700;8.73764
12;"C & C Complete Services";"2017-02-13 07:19:06";1;"2017-02-13 07:19:06";3940086;1;0;4.54483;21719;8.73739
31;"Super Restoration";"2017-02-13 07:20:20";2;"2017-02-13 07:20:20";10371431;1;0;0.756954;21692;8.73739
30;"Chicago Water & Fire";"2017-02-13 07:21:45";2;"2017-02-13 07:21:45";22892161;9;0;7.57517;21737;8.7373
31;"Super Restoration";"2017-02-13 07:23:21";2;"2017-02-13 07:23:19";10371464;1;0;10.6055;21733;8.73727
30;"Chicago Water & Fire";"2017-02-13 07:24:45";1;"2017-02-13 07:24:45";22892193;11;0;3.40847;21657;8.73727
31;"Super Restoration";"2017-02-13 07:29:00";1;"2017-02-13 07:28:59";10371536;1;0;1.8933;21711;8.73722
31;"Super Restoration";"2017-02-13 07:35:01";1;"2017-02-13 07:35:01";10371601;1;0;3.78726;21697;8.73713
31;"Super Restoration";"2017-02-13 07:35:22";2;"2017-02-13 07:35:22";10371607;1;0;7.57517;21680;8.73709
30;"Chicago Water & Fire";"2017-02-13 07:37:19";1;"2017-02-13 07:37:18";22892286;11;0;18.5601;21652;8.73706
31;"Super Restoration";"2017-02-13 07:38:23";1;"2017-02-13 07:38:22";10371640;1;0;9.84792;21663;8.73706
12;"C & C Complete Services";"2017-02-13 07:41:44";1;"2017-02-13 07:41:43";3940233;1;0;1.89332;21698;8.73696
30;"Chicago Water & Fire";"2017-02-13 07:46:20";2;"2017-02-13 07:46:20";22892353;11;0;28.7874;21657;8.74012
30;"Chicago Water & Fire";"2017-02-13 07:49:52";14;"2017-02-13 07:49:52";22892402;9;0;5.88175;21669;8.74006
31;"Super Restoration";"2017-02-13 07:50:56";2;"2017-02-13 07:50:55";10371786;1;0;10.6055;21788;8.74002
31;"Super Restoration";"2017-02-13 07:53:56";2;"2017-02-13 07:53:56";10371809;1;0;3.78726;21703;8.73991
31;"Super Restoration";"2017-02-13 07:56:57";2;"2017-02-13 07:56:56";10371841;1;0;7.95394;21660;8.73984
31;"Super Restoration";"2017-02-13 07:59:36";1;"2017-02-13 07:59:36";10371867;1;0;3.67587;21698;8.7398
31;"Super Restoration";"2017-02-13 07:59:57";2;"2017-02-13 07:59:57";10371873;1;0;3.40847;21697;8.7398
31;"Super Restoration";"2017-02-13 08:02:57";1;"2017-02-13 08:02:57";10371911;1;0;3.02968;21685;8.73977
12;"C & C Complete Services";"2017-02-13 08:05:58";1;"2017-02-13 08:05:57";3940383;1;0;5.30243;21729;8.7397
30;"Chicago Water & Fire";"2017-02-13 08:07:54";1;"2017-02-13 08:07:54";22892506;9;0;0;21736;8.73966
12;"C & C Complete Services";"2017-02-13 08:08:58";1;"2017-02-13 08:08:58";3940394;1;0;0;21652;8.73966
42;"Restoration Solutions";"2017-02-13 08:09:19";1;"2017-02-13 08:09:18";453148;1;0;3.40847;21654;8.7396
31;"Super Restoration";"2017-02-13 08:12:09";2;"2017-02-13 08:12:08";10372030;1;0;18.9389;21718;8.7395
30;"Chicago Water & Fire";"2017-02-13 08:13:55";1;"2017-02-13 08:13:55";22892554;9;0;11.7419;21711;8.7395
31;"Super Restoration";"2017-02-13 08:15:09";1;"2017-02-13 08:15:09";10372061;1;0;1.13574;21664;8.7395
